,Market,Submarket,Population,Period,Years,CAGR,NOI Cap Rate Comp.,Fixed Interest Rate,Opt. Cash Flow,Mkt Cap Rate Apr. bp,XIRR,Equity Multiple
Ventura - CA USA - Port Hueneme,Ventura - CA,Port Hueneme,830284.0,2024-12 to 2029-12,5,0.0880150692368542,0.03788997048251455,0.07039999999999999,-0.03251002951748544,86.0,0.17374580660096228,2.2572881979159383
Ventura - CA USA - Simi Valley,Ventura - CA,Simi Valley,830284.0,2024-12 to 2029-12,5,0.07981954296295779,0.04022655289170222,0.07039999999999999,-0.030173447108297773,86.0,0.163214987147988,2.145084255946717
Ventura - CA USA - Thousand Oaks,Ventura - CA,Thousand Oaks,830284.0,2024-12 to 2029-12,5,0.07770746559477715,0.04138866183267627,0.07039999999999999,-0.029011338167323722,86.0,0.1616061174387582,2.1238565342258844
Ventura - CA USA - Ventura,Ventura - CA,Ventura,830284.0,2024-12 to 2029-12,5,0.08028271359508743,0.03965482176268069,0.07039999999999999,-0.0307451782373193,86.0,0.16300609687296785,2.1458158408787824
Visalia - CA USA - Visalia,Visalia - CA,Visalia,480089.0,2024-12 to 2029-12,5,0.062369890580272536,0.05998911227556587,0.07039999999999999,-0.010410887724434117,86.0,0.1694423423545135,2.1049946049395514
Waco - TX USA - Downtown Waco ,Waco - TX,Downtown Waco ,287297.0,2024-12 to 2029-12,5,0.06638090860305756,0.05908890359103777,0.07039999999999999,-0.011311096408962218,102.0,0.17484173618352528,2.1580917700196984
Washington - DC USA - Adams Morgan/Columbia Heights,Washington - DC,Adams Morgan/Columbia Heights,6477064.0,2024-12 to 2029-12,5,0.07087600732713817,0.04448485142203291,0.07039999999999999,-0.025915148577967083,98.0,0.1547116213925861,2.048816827246803
Washington - DC USA - Anacostia Southeast,Washington - DC,Anacostia Southeast,6477064.0,2024-12 to 2029-12,5,0.07560602178305942,0.051843667945325154,0.07039999999999999,-0.018556332054674836,98.0,0.17594187714652598,2.2192471197743444
Washington - DC USA - Annandale,Washington - DC,Annandale,6477064.0,2024-12 to 2029-12,5,0.0756785560478177,0.036715438377193745,0.07039999999999999,-0.033684561622806246,98.0,0.1484778863753904,2.0313579874762517
Washington - DC USA - Ashburn/Sterling,Washington - DC,Ashburn/Sterling,6477064.0,2024-12 to 2029-12,5,0.07783341046839354,0.04470758474207392,0.07039999999999999,-0.025692415257926073,98.0,0.16793304105066653,2.1674672714510814
Washington - DC USA - Ballston,Washington - DC,Ballston,6477064.0,2024-12 to 2029-12,5,0.07486749601639975,0.04500446571384117,0.07039999999999999,-0.025395534286158823,98.0,0.163106153109702,2.121417744806295
Washington - DC USA - Bethesda,Washington - DC,Bethesda,6477064.0,2024-12 to 2029-12,5,0.06731759783194202,0.04731132434362465,0.07039999999999999,-0.02308867565637534,98.0,0.1533468659243531,2.0260396667936016
Washington - DC USA - Branch Avenue,Washington - DC,Branch Avenue,6477064.0,2024-12 to 2029-12,5,0.06704767091765507,0.05105043072152437,0.07039999999999999,-0.01934956927847562,98.0,0.1604146112530611,2.068402154903123
Washington - DC USA - Brightwood Fort Totten,Washington - DC,Brightwood Fort Totten,6477064.0,2024-12 to 2029-12,5,0.06991900044007204,0.040293821647121135,0.07039999999999999,-0.030106178352878855,98.0,0.14508197905211118,1.9807251245097333
Washington - DC USA - Capitol Heights/Largo,Washington - DC,Capitol Heights/Largo,6477064.0,2024-12 to 2029-12,5,0.06838769624673624,0.0455147032021596,0.07039999999999999,-0.024885296797840392,98.0,0.1521821489898525,2.02097509351893
Washington - DC USA - Capitol Hill,Washington - DC,Capitol Hill,6477064.0,2024-12 to 2029-12,5,0.07035045592321021,0.04770423304489473,0.07039999999999999,-0.022695766955105258,98.0,0.1600389184557629,2.0804282053409366
Washington - DC USA - Charles County,Washington - DC,Charles County,6477064.0,2024-12 to 2029-12,5,0.06417183983413532,0.058282493617441374,0.07039999999999999,-0.012117506382558617,98.0,0.1694107330317287,2.1124510221125505
Washington - DC USA - Connecticut Ave Northwest,Washington - DC,Connecticut Ave Northwest,6477064.0,2024-12 to 2029-12,5,0.07254357101403608,0.05340176535534755,0.07039999999999999,-0.016998234644652443,98.0,0.17354382215279895,2.1877762926321633
Washington - DC USA - Downtown DC,Washington - DC,Downtown DC,6477064.0,2024-12 to 2029-12,5,0.07309801030230978,0.04632599252567108,0.07039999999999999,-0.02407400747432891,98.0,0.16229407234383708,2.1085097687906895
Washington - DC USA - Dulles Greenway,Washington - DC,Dulles Greenway,6477064.0,2024-12 to 2029-12,5,0.07868736064577475,0.04132113137214656,0.07039999999999999,-0.02907886862785343,98.0,0.16290010942735544,2.139565639156556
Washington - DC USA - Fairfax City/Oakton,Washington - DC,Fairfax City/Oakton,6477064.0,2024-12 to 2029-12,5,0.07559940873551563,0.045717167726050924,0.07039999999999999,-0.024682832273949067,98.0,0.16595766472014484,2.142555225237234
Washington - DC USA - Falls Church/Vienna,Washington - DC,Falls Church/Vienna,6477064.0,2024-12 to 2029-12,5,0.07384719349939761,0.04382670693728133,0.07039999999999999,-0.02657329306271866,98.0,0.15887165279032445,2.0897041632337947
Washington - DC USA - Frederick County,Washington - DC,Frederick County,6477064.0,2024-12 to 2029-12,5,0.06657710095755509,0.04564449031834787,0.07039999999999999,-0.02475550968165212,98.0,0.1491775725074902,1.9932091019876417
Washington - DC USA - Fredericksburg,Washington - DC,Fredericksburg,6477064.0,2024-12 to 2029-12,5,0.07199814043273789,0.06173380910679713,0.07039999999999999,-0.008666190893202863,98.0,0.18979428442437252,2.282913877074211
Washington - DC USA - Gaithersburg,Washington - DC,Gaithersburg,6477064.0,2024-12 to 2029-12,5,0.0706668826875283,0.05440647238692284,0.07039999999999999,-0.015993527613077152,98.0,0.17334278462037078,2.1694007000640236
Washington - DC USA - Georgetown/Wisconsin Ave,Washington - DC,Georgetown/Wisconsin Ave,6477064.0,2024-12 to 2029-12,5,0.07531550275221077,0.04066706413584326,0.07039999999999999,-0.029732935864156727,98.0,0.15603322401647324,2.074681511919664
Washington - DC USA - Greenbelt,Washington - DC,Greenbelt,6477064.0,2024-12 to 2029-12,5,0.07695703271295495,0.04735545448607929,0.07039999999999999,-0.023044545513920697,98.0,0.17142472951162158,2.1858051224038775
Washington - DC USA - H Street/NoMa,Washington - DC,H Street/NoMa,6477064.0,2024-12 to 2029-12,5,0.07159285262821391,0.03858377661952614,0.07039999999999999,-0.03181622338047385,98.0,0.14504083510600219,1.9868531649730952
Washington - DC USA - Huntington/Springfield,Washington - DC,Huntington/Springfield,6477064.0,2024-12 to 2029-12,5,0.07280095067612269,0.04215937905231365,0.07039999999999999,-0.02824062094768634,98.0,0.15401728527920122,2.0515059033221164
Washington - DC USA - Hyattsville,Washington - DC,Hyattsville,6477064.0,2024-12 to 2029-12,5,0.06683550578721076,0.04398503195789173,0.07039999999999999,-0.02641496804210826,98.0,0.14628130602631595,1.9766479309276694
Washington - DC USA - Jefferson County,Washington - DC,Jefferson County,6477064.0,2024-12 to 2029-12,5,0.0619802208090372,0.10527181557826057,0.07039999999999999,0.03487181557826058,98.0,0.2593736376770277,2.664828403904978
Washington - DC USA - Lower Northeast,Washington - DC,Lower Northeast,6477064.0,2024-12 to 2029-12,5,0.07038800757571839,0.03931816302920426,0.07039999999999999,-0.03108183697079573,98.0,0.14417785264462357,1.9762184618154746
Washington - DC USA - Manassas/Gainesville,Washington - DC,Manassas/Gainesville,6477064.0,2024-12 to 2029-12,5,0.07196352558603758,0.04783252410351685,0.07039999999999999,-0.02256747589648314,98.0,0.16331490054258313,2.108576440490304
Washington - DC USA - National Landing ,Washington - DC,National Landing ,6477064.0,2024-12 to 2029-12,5,0.07482802321861559,0.040030010085696247,0.07039999999999999,-0.030369989914303744,98.0,0.15360234049367882,2.05857848885314
Washington - DC USA - North Bethesda,Washington - DC,North Bethesda,6477064.0,2024-12 to 2029-12,5,0.06870911555037362,0.04450318493904469,0.07039999999999999,-0.0258968150609553,98.0,0.15084826103283433,2.013569034391243
Washington - DC USA - North Prince George's County,Washington - DC,North Prince George's County,6477064.0,2024-12 to 2029-12,5,0.06781210686202055,0.04827227251078744,0.07039999999999999,-0.022127727489212552,98.0,0.1564934160777871,2.0460805169632765
Washington - DC USA - Old Town/Potomac Yard,Washington - DC,Old Town/Potomac Yard,6477064.0,2024-12 to 2029-12,5,0.07492231768423108,0.04167726718217374,0.07039999999999999,-0.028722732817826252,98.0,0.15644336390376812,2.080742563417116
Washington - DC USA - Outlying Arlington County,Washington - DC,Outlying Arlington County,6477064.0,2024-12 to 2029-12,5,0.07431167086772916,0.04115854279882863,0.07039999999999999,-0.029241457201171363,98.0,0.1548229791320208,2.064079276974888
Washington - DC USA - Outlying Fairfax County,Washington - DC,Outlying Fairfax County,6477064.0,2024-12 to 2029-12,5,0.07429900782611676,0.04812111279774038,0.07039999999999999,-0.02227888720225961,98.0,0.1679524690722327,2.150900559059899
Washington - DC USA - Outlying Montgomery County,Washington - DC,Outlying Montgomery County,6477064.0,2024-12 to 2029-12,5,0.06837544907025772,0.048729323543836536,0.07039999999999999,-0.021670676456163454,98.0,0.15835862001304646,2.0609583897513195
Washington - DC USA - Outlying South,Washington - DC,Outlying South,6477064.0,2024-12 to 2029-12,5,0.07274979417572491,0.04639631667110745,0.07039999999999999,-0.024003683328892543,98.0,0.1618427219852434,2.1036206964758613
Washington - DC USA - Potomac,Washington - DC,Potomac,6477064.0,2024-12 to 2029-12,5,0.07102453130806241,0.04863245433514781,0.07039999999999999,-0.02176754566485218,98.0,0.1633324667795477,2.1031040782199057
Washington - DC USA - Rockville,Washington - DC,Rockville,6477064.0,2024-12 to 2029-12,5,0.07012015484073553,0.046995333771755285,0.07039999999999999,-0.023404666228244705,98.0,0.15816954281419981,2.067790172173657
Washington - DC USA - Rosslyn,Washington - DC,Rosslyn,6477064.0,2024-12 to 2029-12,5,0.07254938127229504,0.04277907263280478,0.07039999999999999,-0.027620927367195208,98.0,0.15438132420314266,2.0550887438999785
Washington - DC USA - Silver Spring/White Oak,Washington - DC,Silver Spring/White Oak,6477064.0,2024-12 to 2029-12,5,0.06692814875652031,0.04739031043233736,0.07039999999999999,-0.023009689567662632,98.0,0.15299120008720557,2.020714245168097
Washington - DC USA - South Prince George's County,Washington - DC,South Prince George's County,6477064.0,2024-12 to 2029-12,5,0.06770324870626498,0.04612520490274773,0.07039999999999999,-0.024274795097252264,98.0,0.15229531090590642,2.0174734408150554
Washington - DC USA - Southwest/Navy Yard,Washington - DC,Southwest/Navy Yard,6477064.0,2024-12 to 2029-12,5,0.07154054155935552,0.041272366227294556,0.07039999999999999,-0.029127633772705434,98.0,0.1498961842821771,2.019598389822148
Washington - DC USA - Spotsylvania,Washington - DC,Spotsylvania,6477064.0,2024-12 to 2029-12,5,0.07395767821207255,0.05164864101693137,0.07039999999999999,-0.018751358983068622,98.0,0.17416155602417893,2.1893151800224095
Washington - DC USA - Stafford County,Washington - DC,Stafford County,6477064.0,2024-12 to 2029-12,5,0.07139783760913065,0.053697027208322756,0.07039999999999999,-0.016702972791677234,98.0,0.17324004092929912,2.1725555864090174
Washington - DC USA - Tysons Corner,Washington - DC,Tysons Corner,6477064.0,2024-12 to 2029-12,5,0.07371882927796802,0.04305572308744713,0.07039999999999999,-0.02734427691255286,98.0,0.15741349344853428,2.07793372136838
Washington - DC USA - Wheaton/Kensington ,Washington - DC,Wheaton/Kensington ,6477064.0,2024-12 to 2029-12,5,0.06693899535612591,0.04733711261675093,0.07039999999999999,-0.02306288738324906,98.0,0.15296092312566167,2.0202249649419035
Wichita - KS USA - Bel Aire/Northeast,Wichita - KS,Bel Aire/Northeast,662357.0,2024-12 to 2029-12,5,0.055645699352975475,0.05736073757403069,0.07039999999999999,-0.013039262425969297,120.0,0.15203593143555527,1.9664203359765844
Wichita - KS USA - Butler County,Wichita - KS,Butler County,662357.0,2024-12 to 2029-12,5,0.06453303751071626,0.06427031646351564,0.07039999999999999,-0.006129683536484354,120.0,0.1820942670662753,2.1930930522832126
Wichita - KS USA - Downtown Wichita,Wichita - KS,Downtown Wichita,662357.0,2024-12 to 2029-12,5,0.06272068330358183,0.04237036015438079,0.07039999999999999,-0.0280296398456192,120.0,0.1356152110322688,1.8903494131969005
Wichita - KS USA - East,Wichita - KS,East,662357.0,2024-12 to 2029-12,5,0.07132836771567663,0.05625338874488162,0.07039999999999999,-0.014146611255118367,120.0,0.178469236954661,2.2033660335334626
Wichita - KS USA - Northwest,Wichita - KS,Northwest,662357.0,2024-12 to 2029-12,5,0.06373915972968347,0.06038489588014632,0.07039999999999999,-0.010015104119853672,120.0,0.172227515025986,2.1318004504603234
Wichita - KS USA - Sedgwick County,Wichita - KS,Sedgwick County,662357.0,2024-12 to 2029-12,5,0.0626668346239827,0.06650286793770378,0.07039999999999999,-0.0038971320622962075,120.0,0.18293306271543086,2.1911473053740655
Wichita - KS USA - West,Wichita - KS,West,662357.0,2024-12 to 2029-12,5,0.05918106038954485,0.08084057241000159,0.07039999999999999,0.010440572410001597,120.0,0.20600111992157388,2.3151673980620355
Wichita Falls - TX USA - Wichita Falls ,Wichita Falls - TX,Wichita Falls ,149160.0,2024-12 to 2029-12,5,0.0644637153072325,0.08127106356425244,0.07039999999999999,0.01087106356425245,102.0,0.21507103269475492,2.4044897312710565
Wilmington - NC USA - East New Hanover County,Wilmington - NC,East New Hanover County,307795.0,2024-12 to 2029-12,5,0.07261417012365423,0.04442850507809476,0.07039999999999999,-0.02597149492190523,92.0,0.15781574941569088,2.076778494372575
Wilmington - NC USA - North New Hanover County,Wilmington - NC,North New Hanover County,307795.0,2024-12 to 2029-12,5,0.06685395677563255,0.10575278204552849,0.07039999999999999,0.0353527820455285,92.0,0.26954542787536706,2.7490435753234395
Wilmington - NC USA - South New Hanover County,Wilmington - NC,South New Hanover County,307795.0,2024-12 to 2029-12,5,0.06529862739381898,0.045136248081724006,0.07039999999999999,-0.025263751918275984,92.0,0.1456946985119989,1.9662246295578636
Wilmington - NC USA - West New Hanover County,Wilmington - NC,West New Hanover County,307795.0,2024-12 to 2029-12,5,0.06941315933880032,0.04501244426007824,0.07039999999999999,-0.025387555739921748,92.0,0.15307789275995276,2.0314300663207385
Winchester - VA USA - Frederick County VA,Winchester - VA,Frederick County VA,147382.0,2024-12 to 2029-12,5,0.058022774208522865,0.07036853630701406,0.07039999999999999,-3.1463692985927993e-05,118.0,0.18240479286667344,2.166084310427806
Winchester - VA USA - Winchester County,Winchester - VA,Winchester County,147382.0,2024-12 to 2029-12,5,0.06940470636725116,0.04189143276866424,0.07039999999999999,-0.028508567231335748,118.0,0.14748558570846493,1.9922792269398455
Worcester - MA USA - Fitchburg/Leominster,Worcester - MA,Fitchburg/Leominster,987591.0,2024-12 to 2029-12,5,0.07769721731921475,0.030941522887631023,0.07039999999999999,-0.03945847711236897,118.0,0.14210360140717904,1.9930944924888725
Worcester - MA USA - Northeast Worcester County,Worcester - MA,Northeast Worcester County,987591.0,2024-12 to 2029-12,5,0.08110401269884071,0.07418783190363921,0.07039999999999999,0.0037878319036392244,118.0,0.2294784080268677,2.5914814784712714
Worcester - MA USA - Outlying Worcester County,Worcester - MA,Outlying Worcester County,987591.0,2024-12 to 2029-12,5,0.07886424193409414,0.04826311412759682,0.07039999999999999,-0.022136885872403173,118.0,0.1767783894245094,2.2293348710458556
Worcester - MA USA - Route 9 Corridor,Worcester - MA,Route 9 Corridor,987591.0,2024-12 to 2029-12,5,0.07705102560794308,0.05102463907932396,0.07039999999999999,-0.01937536092067603,118.0,0.17851810586797234,2.233250720449041
Worcester - MA USA - Southeast Worcester County,Worcester - MA,Southeast Worcester County,987591.0,2024-12 to 2029-12,5,0.08008699005921516,0.06045072945422193,0.07039999999999999,-0.009949270545778058,118.0,0.20200960643216037,2.402433911201404
Worcester - MA USA - Windham County,Worcester - MA,Windham County,987591.0,2024-12 to 2029-12,5,0.07955134250533358,0.07067925587619532,0.07039999999999999,0.00027925587619533065,118.0,0.21935145159268976,2.5211873075129914
Yakima - WA USA - West Yakima County,Yakima - WA,West Yakima County,258282.0,2024-12 to 2029-12,5,0.06915609943131074,0.029647114544843402,0.07039999999999999,-0.04075288545515659,86.0,0.12321093339920486,1.8351627835525781
Yakima - WA USA - Yakima,Yakima - WA,Yakima,258282.0,2024-12 to 2029-12,5,0.07228182253870785,0.03194470030290776,0.07039999999999999,-0.03845529969709223,86.0,0.13358303417619677,1.9152354306645283
York - PA USA - Hanover/South York County,York - PA,Hanover/South York County,466532.0,2024-12 to 2029-12,5,0.06112461937949765,0.10680278142684264,0.07039999999999999,0.036402781426842654,118.0,0.2629906699507847,2.670383986499202
York - PA USA - Stonybrook/East York County,York - PA,Stonybrook/East York County,466532.0,2024-12 to 2029-12,5,0.06275368671163939,0.05888010676792788,0.07039999999999999,-0.011519893232072108,118.0,0.16819426229183243,2.0972474718749474
York - PA USA - West York/Shiloh,York - PA,West York/Shiloh,466532.0,2024-12 to 2029-12,5,0.06260038501965415,0.07873233073967102,0.07039999999999999,0.008332330739671032,118.0,0.20722962204055273,2.342956491283581
Youngstown - OH USA - Downtown Youngstown,Youngstown - OH,Downtown Youngstown,530213.0,2024-12 to 2029-12,5,0.04986142256314796,0.1418691190929946,0.07039999999999999,0.07146911909299461,120.0,0.31841189244118384,2.9339629288488096
Youngstown - OH USA - Warren/Niles,Youngstown - OH,Warren/Niles,530213.0,2024-12 to 2029-12,5,0.0645327261477866,0.07401761011272176,0.07039999999999999,0.0036176101127217697,120.0,0.2010042714335556,2.3149292247027735
Yuba City - CA USA - Sutter County,Yuba City - CA,Sutter County,185205.0,2024-12 to 2029-12,5,0.06876082792758709,0.08402961647640683,0.07039999999999999,0.013629616476406842,86.0,0.22743752349656354,2.5084927334613347
